Id,Received_Amount__c
a0FRg00000C04rkMAB,
a0FRg00000C04ruMAB,3150
a0FRg00000C04rvMAB,43968.44
a0FRg00000C04rwMAB,109921.1
a0FRg00000C04rxMAB,109921.1
a0FRg00000C04ryMAB,
a0FRg00000C04rzMAB,
a0FRg00000C04s0MAB,
a0FRg00000C04s1MAB,
a0FRg00000C04s2MAB,
a0FRg00000C04sdMAB,3150
a0FRg00000C04seMAB,43243.12
a0FRg00000C04sfMAB,107448.7
a0FRg00000C04sgMAB,107448.7
a0FRg00000C04shMAB,107448.7
a0FRg00000C04siMAB,107448.7
a0FRg00000C04sjMAB,
a0FRg00000C04skMAB,
a0FRg00000C04slMAB,
a0FRg00000C04smMAB,3150
a0FRg00000C04snMAB,45309.6
a0FRg00000C04soMAB,113274
a0FRg00000C04spMAB,108910.17
a0FRg00000C04sqMAB,113224
a0FRg00000C04srMAB,
a0FRg00000C04ssMAB,
a0FRg00000C04stMAB,
a0FRg00000C04suMAB,
a0FRg00000C04svMAB,3150
a0FRg00000C04swMAB,22197.78
a0FRg00000C04sxMAB,110988.9
a0FRg00000C04syMAB,110988.9
a0FRg00000C04szMAB,110988.9
a0FRg00000C04t0MAB,110988.9
a0FRg00000C04t1MAB,110988.9
a0FRg00000C04t2MAB,110988.9
a0FRg00000C04t3MAB,
a0FRg00000C04tDMAR,3150
a0FRg00000C04tEMAR,35963.12
a0FRg00000C04tFMAR,179815.6
a0FRg00000C04tHMAR,89907.8
a0FRg00000C04tIMAR,89907.8
a0FRg00000C04tJMAR,89907.8
a0FRg00000C04tKMAR,
a0FRg00000C04tLMAR,
a0FRg00000C04uEMAR,3150
a0FRg00000C04uFMAR,35564
a0FRg00000C04uGMAR,88910
a0FRg00000C04uHMAR,88910
a0FRg00000C04uIMAR,88910
a0FRg00000C04uJMAR,72400
a0FRg00000C04uKMAR,
a0FRg00000C04uLMAR,
a0FRg00000C04uMMAR,
a0FRg00000C04uoMAB,3150
a0FRg00000C04upMAB,17500
a0FRg00000C04uqMAB,437500
a0FRg00000C04uvMAB,87500
a0FRg00000C04uwMAB,
a0FRg00000C04vpMAB,3150
a0FRg00000C04vqMAB,34000
a0FRg00000C04vrMAB,85000
a0FRg00000C04vsMAB,85000
a0FRg00000C04vtMAB,85000
a0FRg00000C04vuMAB,85000
a0FRg00000C04vvMAB,85000
a0FRg00000C04vwMAB,
a0FRg00000C04vxMAB,
a0FRg00000C04vyMAB,3150
a0FRg00000C04vzMAB,33973.72
a0FRg00000C04w0MAB,84994.98
a0FRg00000C04w1MAB,84995
a0FRg00000C04w2MAB,84995
a0FRg00000C04w3MAB,84995
a0FRg00000C04w4MAB,84995
a0FRg00000C04w5MAB,84995
a0FRg00000C04w6MAB,48724.8
a0FRg00000C04whMAB,3150
a0FRg00000C04wiMAB,33574
a0FRg00000C04wjMAB,839350
a0FRg00000C04woMAB,
a0FRg00000C04wpMAB,
a0FRg00000C04y0MAB,3150
a0FRg00000C04y1MAB,34000
a0FRg00000C04y2MAB,85000
a0FRg00000C04y3MAB,85000
a0FRg00000C04y4MAB,
a0FRg00000C04y5MAB,
a0FRg00000C04y6MAB,
a0FRg00000C04y7MAB,
a0FRg00000C04y8MAB,
a0FRg00000C050nMAB,3150
a0FRg00000C050oMAB,84290.32
a0FRg00000C050pMAB,210725.8
a0FRg00000C050qMAB,210725.8
a0FRg00000C050rMAB,210725.8
a0FRg00000C050sMAB,209265.22
a0FRg00000C050tMAB,
a0FRg00000C050uMAB,
a0FRg00000C050vMAB,
a0FRg00000C050wMAB,
a0FRg00000C050xMAB,
a0FRg00000C050yMAB,
a0FRg00000C050zMAB,
a0FRg00000C053JMAR,3150
a0FRg00000C053KMAR,85865.84
a0FRg00000C053LMAR,214664.6
a0FRg00000C053MMAR,214664.6
a0FRg00000C053NMAR,214664.6
a0FRg00000C053OMAR,158315.36
a0FRg00000C053PMAR,
a0FRg00000C053QMAR,
a0FRg00000C053RMAR,
a0FRg00000C053SMAR,
a0FRg00000C053TMAR,
a0FRg00000C053UMAR,
a0FRg00000C053VMAR,
a0FRg00000CAlZHMA1,3250
a0FRg00000CAlZIMA1,153100
a0FRg00000CAlZJMA1,153100
a0FRg00000CAlZKMA1,153100
a0FRg00000CAlZLMA1,153100
a0FRg00000CAlZMMA1,
a0FRg00000CAlZNMA1,
a0FRg00000CAlZOMA1,
a0FRg00000CAlZPMA1,
a0FRg00000CAlZiMAL,3250
a0FRg00000CAlZjMAL,262500
a0FRg00000CAlZkMAL,259250
a0FRg00000CAlZlMAL,
a0FRg00000CAlZmMAL,
a0FRg00000CAlZnMAL,
a0FRg00000CAlZoMAL,
a0FRg00000CAlZpMAL,
a0FRg00000CAlZqMAL,
a0FRg00000CAmMnMAL,3150
a0FRg00000CAmMoMAL,19818.1
a0FRg00000CAmMpMAL,495452.5
a0FRg00000CAmMuMAL,105.9
a0FRg00000CAmMvMAL,
a0FRg00000CAmNNMA1,3150
a0FRg00000CAmNOMA1,19837
a0FRg00000CAmNPMA1,495925
a0FRg00000CAmNUMA1,97600
a0FRg00000CAmNVMA1,
a0FRg00000CAmOXMA1,3150
a0FRg00000CAmOYMA1,20049.74
a0FRg00000CAmOZMA1,100248.7
a0FRg00000CAmOaMAL,100248.7
a0FRg00000CAmObMAL,320.86
a0FRg00000CAmOcMAL,
a0FRg00000CAmOdMAL,
a0FRg00000CAmOeMAL,
a0FRg00000CAmOfMAL,
a0FRg00000CAmOpMAL,3150
a0FRg00000CAmOqMAL,41553.08
a0FRg00000CAmOrMAL,103882.7
a0FRg00000CAmOsMAL,103882.7
a0FRg00000CAmOtMAL,103882.7
a0FRg00000CAmOuMAL,
a0FRg00000CAmOvMAL,
a0FRg00000CAmOxMAL,
a0FRg00000CAmPGMA1,3150
a0FRg00000CAmPHMA1,40750.4
a0FRg00000CAmPIMA1,101876
a0FRg00000CAmPJMA1,101876
a0FRg00000CAmPKMA1,101860
a0FRg00000CAmPLMA1,
a0FRg00000CAmPMMA1,
a0FRg00000CAmPNMA1,
a0FRg00000CAmPOMA1,
a0FRg00000CAmPhMAL,
a0FRg00000CAmPiMAL,
a0FRg00000CAmPjMAL,479086.17
a0FRg00000CAmPoMAL,
a0FRg00000CAmPpMAL,
a0FRg00000CAmPqMAL,3150
a0FRg00000CAmPrMAL,42876.24
a0FRg00000CAmPsMAL,107190.6
a0FRg00000CAmPtMAL,107190.6
a0FRg00000CAmPuMAL,107190.6
a0FRg00000CAmPvMAL,
a0FRg00000CAmPwMAL,
a0FRg00000CAmPxMAL,
a0FRg00000CAmPyMAL,
a0FRg00000CAmQ8MAL,3150
a0FRg00000CAmQ9MAL,39920
a0FRg00000CAmQAMA1,99800
a0FRg00000CAmQBMA1,99800
a0FRg00000CAmQCMA1,99800
a0FRg00000CAmQDMA1,
a0FRg00000CAmQEMA1,
a0FRg00000CAmQFMA1,
a0FRg00000CAmQGMA1,
a0FRg00000CAmQHMA1,3150
a0FRg00000CAmQIMA1,39109
a0FRg00000CAmQJMA1,97773
a0FRg00000CAmQKMA1,97773
a0FRg00000CAmQLMA1,97773
a0FRg00000CAmQMMA1,97773
a0FRg00000CAmQNMA1,47903.05
a0FRg00000CAmQOMA1,
a0FRg00000CAmQPMA1,
a0FRg00000CAmQrMAL,3150
a0FRg00000CAmQsMAL,19594.6
a0FRg00000CAmQtMAL,489865
a0FRg00000CAmQyMAL,
a0FRg00000CAmQzMAL,
a0FRg00000CAmR0MAL,3150
a0FRg00000CAmR1MAL,37790.32
a0FRg00000CAmR2MAL,94655.8
a0FRg00000CAmR3MAL,94414.48
a0FRg00000CAmR4MAL,94775.8
a0FRg00000CAmR5MAL,94775.8
a0FRg00000CAmR6MAL,94775.4
a0FRg00000CAmR7MAL,
a0FRg00000CAmR8MAL,
a0FRg00000CAmStMAL,3150
a0FRg00000CAmSuMAL,9090
a0FRg00000CAmSvMAL,546970
a0FRg00000CAmT1MAL,
a0FRg00000CAmXvMAL,3150
a0FRg00000CAmXwMAL,69660
a0FRg00000CAmXxMAL,174150
a0FRg00000CAmXyMAL,174150
a0FRg00000CAmXzMAL,
a0FRg00000CAmY0MAL,
a0FRg00000CAmY1MAL,
a0FRg00000CAmY3MAL,
a0FRg00000CAmY4MAL,
a0FRg00000CAmY5MAL,
a0FRg00000CAmY6MAL,
a0FRg00000CAmY7MAL,
a0FRg00000CAmZOMA1,3150
a0FRg00000CAmZPMA1,71689
a0FRg00000CAmZQMA1,179374.5
a0FRg00000CAmZRMA1,179344.5
a0FRg00000CAmZSMA1,179344.5
a0FRg00000CAmZTMA1,179374.5
a0FRg00000CAmZUMA1,179374.5
a0FRg00000CAmZVMA1,
a0FRg00000CAmZWMA1,
a0FRg00000CAmZXMA1,
a0FRg00000CAmZYMA1,
a0FRg00000CAmZZMA1,
a0FRg00000CAmZaMAL,
a0FRg00000CAma1MAD,3150
a0FRg00000CAma2MAD,72622.79
a0FRg00000CAma3MAD,182857.5
a0FRg00000CAma4MAD,182857
a0FRg00000CAma5MAD,182857.5
a0FRg00000CAma6MAD,
a0FRg00000CAma7MAD,
a0FRg00000CAma8MAD,
a0FRg00000CAma9MAD,
a0FRg00000CAmaAMAT,
a0FRg00000CAmaBMAT,
a0FRg00000CAmaCMAT,
a0FRg00000CAmaDMAT,
a0FRg00000CAmbHMAT,3150
a0FRg00000CAmbIMAT,35700.48
a0FRg00000CAmbJMAT,178502.4
a0FRg00000CAmbKMAT,178502.4
a0FRg00000CAmbLMAT,178502.4
a0FRg00000CAmbMMAT,178502.4
a0FRg00000CAmbNMAT,174859.01
a0FRg00000CAmbOMAT,
a0FRg00000CAmbPMAT,
a0FRg00000CAmbQMAT,
a0FRg00000CAmbRMAT,
a0FRg00000CAmbSMAT,
a0FRg00000CAmbTMAT,
a0FRg00000CHbcAMAT,3250
a0FRg00000CHcjVMAT,3213.48
a0FRg00000CHcl7MAD,
a0FRg00000CHdECMA1,
a0FRg00000CHdXVMA1,3250
a0FRg00000CHdkPMAT,
a0FRg00000CICYTMA5,3250
a0FRg00000CICa5MAH,
a0FRg00000CICdJMAX,3250
a0FRg00000CICevMAH,
a0FRg00000CJOPVMA5,3220
a0FRg00000CJOVxMAP,
a0FRg00000CQlUDMA1,
a0FRg00000CQlVpMAL,
a0FRg00000CQlZ3MAL,
a0FRg00000CRKoXMAX,
a0FRg00000CW965MAD,3250
a0FRg00000CW99JMAT,
a0FRg00000CWxIzMAL,3150
a0FRg00000CWxJ0MAL,964656
a0FRg00000CWxJ1MAL,24116400
a0FRg00000CWxJ2MAL,
a0FRg00000CX2TLMA1,3150
a0FRg00000CX2TMMA1,39543.4
a0FRg00000CX2TNMA1,98858.5
a0FRg00000CX2TOMA1,98858.5
a0FRg00000CX2TPMA1,98858.5
a0FRg00000CX2TQMA1,98858.5
a0FRg00000CX2TRMA1,98858.5
a0FRg00000CX2TSMA1,
a0FRg00000CX2TTMA1,
a0FRg00000CX6NtMAL,
a0FRg00000CYFuHMAX,
a0FRg00000CYFuIMAX,
a0FRg00000CYFuJMAX,
a0FRg00000CYFuKMAX,
a0FRg00000CYFuLMAX,
a0FRg00000CYFuMMAX,
a0FRg00000CYFuNMAX,
a0FRg00000CYFuOMAX,
a0FRg00000CYFuPMAX,
a0FRg00000CYFuQMAX,
a0FRg00000CYFuRMAX,
a0FRg00000CYFuSMAX,
a0FRg00000CYFuTMAX,
a0FRg00000CYFuUMAX,
a0FRg00000CYFuVMAX,
a0FRg00000CYFuWMAX,
a0FRg00000CYFuXMAX,
a0FRg00000CYFuYMAX,
a0FRg00000CYFuZMAX,
a0FRg00000CYFuaMAH,
a0FRg00000CYFubMAH,
a0FRg00000CYFucMAH,
a0FRg00000CYFudMAH,
a0FRg00000CYFueMAH,
a0FRg00000CYFufMAH,
a0FRg00000CYFugMAH,
a0FRg00000CYFuhMAH,
a0FRg00000CYFuiMAH,
a0FRg00000CYFujMAH,
a0FRg00000CYFukMAH,
a0FRg00000CYFulMAH,
a0FRg00000CYFumMAH,
a0FRg00000CYFunMAH,
a0FRg00000CYFuoMAH,
a0FRg00000CYFupMAH,
a0FRg00000CYFuqMAH,
a0FRg00000CYFurMAH,
a0FRg00000CYFusMAH,
a0FRg00000CYFutMAH,
a0FRg00000CYFuuMAH,
a0FRg00000CYFuvMAH,
a0FRg00000CYFuwMAH,
a0FRg00000CYFuxMAH,
a0FRg00000CYFuyMAH,
a0FRg00000CYG27MAH,3150
a0FRg00000CYG28MAH,43492.8
a0FRg00000CYG29MAH,108732
a0FRg00000CYG2AMAX,108732
a0FRg00000CYG2BMAX,108732
a0FRg00000CYG2CMAX,108732
a0FRg00000CYG2DMAX,108732
a0FRg00000CYG2EMAX,108732
a0FRg00000CYG2FMAX,0.2
a0FRg00000CYG2hMAH,3150
a0FRg00000CYG2iMAH,20183.5
a0FRg00000CYG2jMAH,504587.5
a0FRg00000CYG2oMAH,167
a0FRg00000CYG2pMAH,
a0FRg00000CYG2qMAH,3150
a0FRg00000CYG2rMAH,45198.4
a0FRg00000CYG2sMAH,225992
a0FRg00000CYG2uMAH,112996
a0FRg00000CYG2vMAH,112996
a0FRg00000CYG2wMAH,112996
a0FRg00000CYG2xMAH,30.6
a0FRg00000CYG2yMAH,
a0FRg00000CYG2zMAH,3150
a0FRg00000CYG30MAH,40732.4
a0FRg00000CYG31MAH,101831
a0FRg00000CYG32MAH,101831
a0FRg00000CYG33MAH,101831
a0FRg00000CYG34MAH,9523
a0FRg00000CYG35MAH,
a0FRg00000CYG36MAH,
a0FRg00000CYG37MAH,
a0FRg00000CYG3iMAH,3150
a0FRg00000CYG3jMAH,41187.68
a0FRg00000CYG3kMAH,102969.2
a0FRg00000CYG3lMAH,102969.2
a0FRg00000CYG3mMAH,102969.2
a0FRg00000CYG3nMAH,102969.2
a0FRg00000CYG3oMAH,102969.2
a0FRg00000CYG3pMAH,102969.2
a0FRg00000CYG3qMAH,4
a0FRg00000CYG40MAH,3150
a0FRg00000CYG41MAH,40455.52
a0FRg00000CYG42MAH,101138.8
a0FRg00000CYG43MAH,101133
a0FRg00000CYG44MAH,101078.8
a0FRg00000CYG45MAH,101010
a0FRg00000CYG46MAH,
a0FRg00000CYG47MAH,
a0FRg00000CYG48MAH,
a0FRg00000CYG4sMAH,3150
a0FRg00000CYG4tMAH,40307.84
a0FRg00000CYG4uMAH,100769.6
a0FRg00000CYG4vMAH,100769.6
a0FRg00000CYG4wMAH,100769.6
a0FRg00000CYG4xMAH,100769.6
a0FRg00000CYG4yMAH,0.8
a0FRg00000CYG4zMAH,
a0FRg00000CYG50MAH,
a0FRg00000CYG5AMAX,
a0FRg00000CYG5BMAX,
a0FRg00000CYG5CMAX,97018.4
a0FRg00000CYG5DMAX,81.6
a0FRg00000CYG5EMAX,
a0FRg00000CYG5FMAX,
a0FRg00000CYG5GMAX,
a0FRg00000CYG5HMAX,
a0FRg00000CYG5IMAX,
a0FRg00000CYG5JMAX,3150
a0FRg00000CYG5KMAX,39489.76
a0FRg00000CYG5LMAX,197448.8
a0FRg00000CYG5MMAX,19744.88
a0FRg00000CYG5NMAX,19744.88
a0FRg00000CYG5OMAX,19744.88
a0FRg00000CYG5PMAX,
a0FRg00000CYG5QMAX,
a0FRg00000CYG5RMAX,
a0FRg00000CYG5SMAX,3150
a0FRg00000CYG5TMAX,44160
a0FRg00000CYG5UMAX,110400
a0FRg00000CYG5VMAX,110400
a0FRg00000CYG5WMAX,110400
a0FRg00000CYG5XMAX,109890
a0FRg00000CYG5YMAX,
a0FRg00000CYG5ZMAX,
a0FRg00000CYG5aMAH,
a0FRg00000CYG6BMAX,3150
a0FRg00000CYG6CMAX,36880
a0FRg00000CYG6DMAX,92200
a0FRg00000CYG6EMAX,92200
a0FRg00000CYG6FMAX,
a0FRg00000CYG6GMAX,
a0FRg00000CYG6HMAX,
a0FRg00000CYG6IMAX,
a0FRg00000CYG6JMAX,
a0FRg00000CYG6KMAX,3150
a0FRg00000CYG6LMAX,36400
a0FRg00000CYG6MMAX,91000
a0FRg00000CYG6NMAX,91000
a0FRg00000CYG6OMAX,
a0FRg00000CYG6PMAX,
a0FRg00000CYG6QMAX,
a0FRg00000CYG6RMAX,
a0FRg00000CYG6SMAX,
a0FRg00000CYG6cMAH,3150
a0FRg00000CYG6dMAH,19200
a0FRg00000CYG6eMAH,480000
a0FRg00000CYG6jMAH,
a0FRg00000CYG6kMAH,
a0FRg00000CYG6lMAH,3150
a0FRg00000CYG6mMAH,36800
a0FRg00000CYG6nMAH,276000
a0FRg00000CYG6qMAH,38000
a0FRg00000CYG6rMAH,
a0FRg00000CYG6sMAH,
a0FRg00000CYG6tMAH,
a0FRg00000CYG6uMAH,3150
a0FRg00000CYG6vMAH,37040
a0FRg00000CYG6wMAH,92600
a0FRg00000CYG6xMAH,92600
a0FRg00000CYG6yMAH,92600
a0FRg00000CYG6zMAH,92600
a0FRg00000CYG70MAH,8290.48
a0FRg00000CYG71MAH,
a0FRg00000CYG72MAH,
a0FRg00000CYG73MAH,3150
a0FRg00000CYG74MAH,22120
a0FRg00000CYG75MAH,553000
a0FRg00000CYG7AMAX,
a0FRg00000CYG7BMAX,
a0FRg00000CYG7vMAH,3150
a0FRg00000CYG7wMAH,36355.99
a0FRg00000CYG7xMAH,90940
a0FRg00000CYG7yMAH,90820
a0FRg00000CYG7zMAH,90940
a0FRg00000CYG80MAH,90940
a0FRg00000CYG81MAH,81102.96
a0FRg00000CYG82MAH,
a0FRg00000CYG83MAH,
a0FRg00000CYG84MAH,3150
a0FRg00000CYG85MAH,18873
a0FRg00000CYG86MAH,471823
a0FRg00000CYG8BMAX,
a0FRg00000CYG8CMAX,
a0FRg00000CYG8DMAX,3150
a0FRg00000CYG8EMAX,38300
a0FRg00000CYG8FMAX,287250
a0FRg00000CYG8IMAX,95750
a0FRg00000CYG8JMAX,95750
a0FRg00000CYG8KMAX,
a0FRg00000CYG8LMAX,
a0FRg00000CYGAjMAP,
a0FRg00000CYGAkMAP,
a0FRg00000CYGAlMAP,2066006
a0FRg00000CYGCCMA5,3150
a0FRg00000CYGCDMA5,42526.14
a0FRg00000CYGCEMA5,212630.7
a0FRg00000CYGCFMA5,62.46
a0FRg00000CYGCGMA5,212630.7
a0FRg00000CYGCHMA5,
a0FRg00000CYGCIMA5,
a0FRg00000CYGCJMA5,
a0FRg00000CYGCKMA5,
a0FRg00000CYGCLMA5,
a0FRg00000CYGCMMA5,
a0FRg00000CYGCNMA5,
a0FRg00000CYGCOMA5,
a0FRg00000CYGHEMA5,3150
a0FRg00000CYGHFMA5,33840
a0FRg00000CYGHGMA5,846000
a0FRg00000CYGHLMA5,
a0FRg00000CYGHMMA5,
a0FRg00000CYGHNMA5,
a0FRg00000CYGHOMA5,
a0FRg00000CYGHPMA5,
a0FRg00000CYGHQMA5,
a0FRg00000CZbPlMAL,3150
a0FRg00000CZbPmMAL,137041.52
a0FRg00000CZbPnMAL,342603.8
a0FRg00000CZbPoMAL,342603.8
a0FRg00000CZbPpMAL,342603.8
a0FRg00000CZbPqMAL,342603.8
a0FRg00000CZbPrMAL,
a0FRg00000CZbPsMAL,
a0FRg00000CZbPtMAL,
a0FRg00000CZbPuMAL,
a0FRg00000CZbPvMAL,
a0FRg00000CZbPwMAL,
a0FRg00000CZbPxMAL,
a0FRg00000CZbPyMAL,
a0FRg00000CZbPzMAL,
a0FRg00000CZbQ0MAL,
a0FRg00000CZbQ1MAL,
a0FRg00000CeZTBMA3,19744.88
a0FRg00000CeZUnMAN,19744.88
a0FRg00000CeZWPMA3,7376.46
a0FRg00000CeZY1MAN,
a0FRg00000CeZZdMAN,
a0FRg00000CeZbFMAV,
a0FRg00000CeZcrMAF,
a0FRg00000CeZeTMAV,
a0FRg00000CeZg5MAF,
a0FRg00000CeZjJMAV,
a0FRg00000CeZkvMAF,
a0FRg00000Ci3BtMAJ,
a0FRg00000Ci3BuMAJ,
a0FRg00000Ci3BvMAJ,87000
a0FRg00000Ci3BwMAJ,
a0FRg00000Ci3BxMAJ,
a0FRg00000Ci3ByMAJ,
a0FRg00000Ci3BzMAJ,
a0FRg00000Ci3C0MAJ,
a0FRg00000Ci3C1MAJ,
a0FRg00000Ci3C2MAJ,
a0FRg00000Ci3C3MAJ,
a0FRg00000Ci3C4MAJ,
a0FRg00000Ci3C5MAJ,
a0FRg00000Ci3C6MAJ,
a0FRg00000Ci3C7MAJ,
a0FRg00000Ci3C8MAJ,
a0FRg00000Ci3C9MAJ,
a0FRg00000Ci3CAMAZ,
a0FRg00000Ci3CBMAZ,
a0FRg00000Ci3CCMAZ,
a0FRg00000Ci3CDMAZ,
a0FRg00000Ci3CEMAZ,
a0FRg00000Ci3CFMAZ,
a0FRg00000Ci3CGMAZ,
a0FRg00000Ci3CHMAZ,
a0FRg00000Ci3CIMAZ,
a0FRg00000Ci3CJMAZ,
a0FRg00000Ci3CKMAZ,
a0FRg00000Ci3CLMAZ,
a0FRg00000Ci3CMMAZ,
a0FRg00000Ci3CNMAZ,
a0FRg00000Ci3COMAZ,
a0FRg00000Ci3CPMAZ,
a0FRg00000Ci3CQMAZ,
a0FRg00000Ci3CRMAZ,
a0FRg00000Ci3CSMAZ,
a0FRg00000Ci3CTMAZ,
a0FRg00000Ci3CUMAZ,
a0FRg00000Ci3CVMAZ,
a0FRg00000Ci3CWMAZ,
a0FRg00000Ci3CXMAZ,
a0FRg00000Ci3CYMAZ,
a0FRg00000Ci3CZMAZ,
a0FRg00000Ci3CaMAJ,
a0FRg00000CpuaxMAB,
a0FRg00000CpuayMAB,37000
a0FRg00000CpuazMAB,
a0FRg00000Cpub0MAB,
a0FRg00000Cpub1MAB,
a0FRg00000Cpub2MAB,
a0FRg00000Cpub3MAB,
a0FRg00000Cpub4MAB,
a0FRg00000Cpud8MAB,
a0FRg00000Cpud9MAB,37000
a0FRg00000CpudAMAR,
a0FRg00000CpudBMAR,
a0FRg00000CpudCMAR,
a0FRg00000CpudDMAR,
a0FRg00000CpudEMAR,
a0FRg00000CpudFMAR,
a0FRg00000CpudGMAR,
a0FRg00000CpuxJMAR,3150
a0FRg00000CpuxKMAR,42640
a0FRg00000CpuxLMAR,106600
a0FRg00000CpuxMMAR,106600
a0FRg00000CpuxNMAR,106600
a0FRg00000CpuxOMAR,
a0FRg00000CpuxPMAR,
a0FRg00000CpuxQMAR,
a0FRg00000CpuxRMAR,
a0FRg00000CpuzUMAR,3150
a0FRg00000CpuzVMAR,37453.6
a0FRg00000CpuzWMAR,93634
a0FRg00000CpuzXMAR,91613.12
a0FRg00000CpuzYMAR,
a0FRg00000CpuzZMAR,
a0FRg00000CpuzaMAB,
a0FRg00000CpuzbMAB,
a0FRg00000CpuzcMAB,
a0FRg00000CpuzvMAB,
a0FRg00000CpuzwMAB,
a0FRg00000CpuzxMAB,978000
a0FRg00000Cpv0eMAB,3150
a0FRg00000Cpv0fMAB,39108
a0FRg00000Cpv0gMAB,97770
a0FRg00000Cpv0hMAB,97770
a0FRg00000Cpv0iMAB,97770
a0FRg00000Cpv0jMAB,
a0FRg00000Cpv0kMAB,
a0FRg00000Cpv0lMAB,
a0FRg00000Cpv0mMAB,
a0FRg00000Cpv0wMAB,3150
a0FRg00000Cpv0xMAB,36851.86
a0FRg00000Cpv0yMAB,184260
a0FRg00000Cpv10MAB,92130
a0FRg00000Cpv11MAB,92130
a0FRg00000Cpv13MAB,
a0FRg00000Cpv14MAB,
a0FRg00000Cpv4SMAR,3150
a0FRg00000Cpv4TMAR,72511.76
a0FRg00000Cpv4UMAR,181279.4
a0FRg00000Cpv4VMAR,181279.4
a0FRg00000Cpv4WMAR,181279.4
a0FRg00000Cpv4XMAR,181279.4
a0FRg00000Cpv4YMAR,181279.4
a0FRg00000Cpv4ZMAR,181279.4
a0FRg00000Cpv4aMAB,31396.84
a0FRg00000Cpv4bMAB,
a0FRg00000Cpv4cMAB,
a0FRg00000Cpv4dMAB,
a0FRg00000Cpv4eMAB,
a0FRg00000Cpv5vMAB,3150
a0FRg00000Cpv5wMAB,71280
a0FRg00000Cpv5xMAB,178200
a0FRg00000Cpv5yMAB,178200
a0FRg00000Cpv5zMAB,109500
a0FRg00000Cpv60MAB,
a0FRg00000Cpv61MAB,
a0FRg00000Cpv62MAB,
a0FRg00000Cpv63MAB,
a0FRg00000Cpv64MAB,
a0FRg00000Cpv65MAB,
a0FRg00000Cpv66MAB,
a0FRg00000Cpv67MAB,
a0FRg00000Cpv6LMAR,3150
a0FRg00000Cpv6MMAR,87429.44
a0FRg00000Cpv6NMAR,218590.85
a0FRg00000Cpv6OMAR,218590.85
a0FRg00000Cpv6PMAR,218590.85
a0FRg00000Cpv6QMAR,218590.85
a0FRg00000Cpv6RMAR,218590.85
a0FRg00000Cpv6SMAR,
a0FRg00000Cpv6TMAR,
a0FRg00000Cpv6UMAR,
a0FRg00000Cpv6VMAR,
a0FRg00000Cpv6WMAR,
a0FRg00000Cpv6XMAR,
a0FRg00000CxAqrMAF,
a0FRg00000Cyk97MAB,
a0FRg00000CykAjMAJ,
a0FRg00000CykCLMAZ,
a0FRg00000D8RYoMAN,
a0FRg00000D8RYpMAN,
a0FRg00000D8RYqMAN,
a0FRg00000D8RYrMAN,
a0FRg00000D8RYsMAN,
a0FRg00000D8RYtMAN,
a0FRg00000D8RYuMAN,
a0FRg00000D8RYvMAN,
a0FRg00000D8RYwMAN,
a0FRg00000D8RYxMAN,
a0FRg00000D8RYyMAN,
a0FRg00000D8RYzMAN,
a0FRg00000D8RZ0MAN,
a0FRg00000D8RZ1MAN,
a0FRg00000D8RZ2MAN,
a0FRg00000D8RZ3MAN,
a0FRg00000D8RZ4MAN,
a0FRg00000D8RZ5MAN,
a0FRg00000D8RZ6MAN,
a0FRg00000D8RZ7MAN,
a0FRg00000D8RZ8MAN,
a0FRg00000D8RZ9MAN,
a0FRg00000D8RZAMA3,
a0FRg00000D8RZBMA3,
a0FRg00000D8RZCMA3,
a0FRg00000D8RZDMA3,
a0FRg00000D8RZEMA3,
a0FRg00000D8RZXMA3,
a0FRg00000D8RZYMA3,
a0FRg00000D8RZZMA3,
a0FRg00000D8RZaMAN,
a0FRg00000D8RZbMAN,
a0FRg00000D8RZcMAN,
a0FRg00000D8RZdMAN,
a0FRg00000D8RZeMAN,
a0FRg00000D8RZfMAN,
a0FRg00000D8RZgMAN,
a0FRg00000D8RZhMAN,
a0FRg00000D8RZiMAN,
a0FRg00000D8RZjMAN,
a0FRg00000D8RZkMAN,
a0FRg00000D8RZlMAN,
a0FRg00000D8RZmMAN,
a0FRg00000D8RZnMAN,
a0FRg00000D8RZoMAN,
a0FRg00000D8RlyMAF,
a0FRg00000D8RlzMAF,
a0FRg00000D8Rm0MAF,
a0FRg00000D8Rm1MAF,
a0FRg00000D8Rm2MAF,
a0FRg00000D8Rm3MAF,
a0FRg00000D8Rm4MAF,
a0FRg00000D8Rm5MAF,
a0FRg00000D8Rm6MAF,
a0FRg00000D8Rm7MAF,
a0FRg00000D8Rm8MAF,
a0FRg00000D8Rm9MAF,
a0FRg00000D8RmAMAV,
a0FRg00000D8RmBMAV,
a0FRg00000D8RmCMAV,
a0FRg00000D8RmDMAV,
a0FRg00000D8RmEMAV,
a0FRg00000D8Se6MAF,
a0FRg00000D8Se7MAF,
a0FRg00000D8Se8MAF,
a0FRg00000D8Se9MAF,
a0FRg00000D8SeAMAV,
a0FRg00000D8SeBMAV,
a0FRg00000D8SeCMAV,
a0FRg00000D8SeDMAV,
a0FRg00000D8SeEMAV,
a0FRg00000D8SeOMAV,3150
a0FRg00000D8SePMAV,67080
a0FRg00000D8SeQMAV,167700
a0FRg00000D8SeRMAV,167700
a0FRg00000D8SeSMAV,167700
a0FRg00000D8SeTMAV,167700
a0FRg00000D8SeUMAV,
